nbr_asl_id,var_asl_forma_asaltar,nbr_ba_id,nbr_delin_id
4752,Con armas de fuego,4752,4752
4753,Con armas de fuego,4753,4753
4754,Con armas de fuego,4754,4754
4755,Con armas de fuego,4755,4755
4756,Con armas de fuego,4756,4756
4757,Con armas de fuego,4757,4757
4758,Con armas cortopulsante,4758,4758
4759,Con armas de fuego,4759,4759
4760,Con armas de fuego,4760,4760
4761,Con armas de fuego,4761,4761
4762,Con armas de fuego,4762,4762
4763,Con armas de fuego,4763,4763
4764,Con armas de fuego,4764,4764
4765,Con armas de fuego,4765,4765
4766,Con armas de fuego,4766,4766
4767,Extorsion,4767,4767
4768,Con armas de fuego,4768,4768
4769,Con armas de fuego,4769,4769
4770,Con armas cortopulsante,4770,4770
4771,Con armas cortopulsante,4771,4771
4772,Dulces sueños,4772,4772
4773,Con armas cortopulsante,4773,4773
4774,Con armas cortopulsante,4774,4774
4775,Dulces sueños,4775,4775
4776,Con armas de fuego,4776,4776
4777,Dulces sueños,4777,4777
4778,Dulces sueños,4778,4778
4779,Con armas de fuego,4779,4779
4780,Extorsion,4780,4780
4781,Con armas de fuego,4781,4781
4782,Con armas cortopulsante,4782,4782
4783,Con armas de fuego,4783,4783
4784,Con armas de fuego,4784,4784
4785,Con armas de fuego,4785,4785
4786,Dulces sueños,4786,4786
4787,Dulces sueños,4787,4787
4788,Dulces sueños,4788,4788
4789,Con armas de fuego,4789,4789
4790,Con armas de fuego,4790,4790
4791,Con armas de fuego,4791,4791
4792,Con armas de fuego,4792,4792
4793,Con armas de fuego,4793,4793
4794,Con armas cortopulsante,4794,4794
4795,Con armas de fuego,4795,4795
4796,Extorsion,4796,4796
4797,Dulces sueños,4797,4797
4798,Con armas cortopulsante,4798,4798
4799,Con armas de fuego,4799,4799
4800,Con armas cortopulsante,4800,4800
4801,Con armas de fuego,4801,4801
4802,Con armas de fuego,4802,4802
4803,Con armas de fuego,4803,4803
4804,Con armas de fuego,4804,4804
4805,Con armas de fuego,4805,4805
4806,Con armas de fuego,4806,4806
4807,Dulces sueños,4807,4807
4808,Con armas de fuego,4808,4808
4809,Extorsion,4809,4809
4810,Con armas cortopulsante,4810,4810
4811,Con armas de fuego,4811,4811
4812,Extorsion,4812,4812
4813,Con armas de fuego,4813,4813
4814,Con armas de fuego,4814,4814
4815,Dulces sueños,4815,4815
4816,Con armas cortopulsante,4816,4816
4817,Con armas de fuego,4817,4817
4818,Con armas de fuego,4818,4818
4819,Extorsion,4819,4819
4820,Dulces sueños,4820,4820
4821,Con armas de fuego,4821,4821
4822,Con armas cortopulsante,4822,4822
4823,Con armas cortopulsante,4823,4823
4824,Extorsion,4824,4824
4825,Con armas de fuego,4825,4825
4826,Con armas de fuego,4826,4826
4827,Con armas de fuego,4827,4827
4828,Con armas cortopulsante,4828,4828
4829,Con armas de fuego,4829,4829
4830,Dulces sueños,4830,4830
4831,Con armas de fuego,4831,4831
4832,Con armas de fuego,4832,4832
4833,Con armas cortopulsante,4833,4833
4834,Con armas cortopulsante,4834,4834
4835,Extorsion,4835,4835
4836,Con armas cortopulsante,4836,4836
4837,Con armas de fuego,4837,4837
4838,Con armas de fuego,4838,4838
4839,Con armas de fuego,4839,4839
4840,Con armas de fuego,4840,4840
4841,Dulces sueños,4841,4841
4842,Con armas de fuego,4842,4842
4843,Con armas de fuego,4843,4843
4844,Con armas cortopulsante,4844,4844
4845,Con armas cortopulsante,4845,4845
4846,Con armas cortopulsante,4846,4846
4847,Con armas de fuego,4847,4847
4848,Extorsion,4848,4848
4849,Con armas cortopulsante,4849,4849
4850,Con armas de fuego,4850,4850
4851,Con armas cortopulsante,4851,4851
4852,Con armas de fuego,4852,4852
4853,Extorsion,4853,4853
4854,Con armas de fuego,4854,4854
4855,Con armas de fuego,4855,4855
4856,Con armas de fuego,4856,4856
4857,Con armas cortopulsante,4857,4857
4858,Extorsion,4858,4858
4859,Dulces sueños,4859,4859
4860,Con armas cortopulsante,4860,4860
4861,Con armas cortopulsante,4861,4861
4862,Dulces sueños,4862,4862
4863,Con armas cortopulsante,4863,4863
4864,Con armas de fuego,4864,4864
4865,Con armas de fuego,4865,4865
4866,Con armas cortopulsante,4866,4866
4867,Con armas de fuego,4867,4867
4868,Con armas de fuego,4868,4868
4869,Dulces sueños,4869,4869
4870,Con armas cortopulsante,4870,4870
4871,Con armas de fuego,4871,4871
4872,Con armas cortopulsante,4872,4872
4873,Extorsion,4873,4873
4874,Con armas de fuego,4874,4874
4875,Con armas de fuego,4875,4875
4876,Dulces sueños,4876,4876
4877,Dulces sueños,4877,4877
4878,Con armas de fuego,4878,4878
4879,Con armas de fuego,4879,4879
4880,Extorsion,4880,4880
4881,Con armas de fuego,4881,4881
4882,Con armas de fuego,4882,4882
4883,Dulces sueños,4883,4883
4884,Con armas cortopulsante,4884,4884
4885,Con armas cortopulsante,4885,4885
4886,Con armas cortopulsante,4886,4886
4887,Con armas de fuego,4887,4887
4888,Con armas cortopulsante,4888,4888
4889,Con armas de fuego,4889,4889
4890,Con armas cortopulsante,4890,4890
4891,Con armas de fuego,4891,4891
4892,Con armas cortopulsante,4892,4892
4893,Dulces sueños,4893,4893
4894,Dulces sueños,4894,4894
4895,Con armas cortopulsante,4895,4895
4896,Dulces sueños,4896,4896
4897,Con armas de fuego,4897,4897
4898,Dulces sueños,4898,4898
4899,Con armas de fuego,4899,4899
4900,Con armas cortopulsante,4900,4900
4901,Con armas cortopulsante,4901,4901
4902,Dulces sueños,4902,4902
4903,Con armas de fuego,4903,4903
4904,Con armas de fuego,4904,4904
4905,Dulces sueños,4905,4905
4906,Con armas de fuego,4906,4906
4907,Con armas de fuego,4907,4907
4908,Con armas de fuego,4908,4908
4909,Dulces sueños,4909,4909
4910,Con armas de fuego,4910,4910
4911,Con armas de fuego,4911,4911
4912,Con armas de fuego,4912,4912
4913,Con armas cortopulsante,4913,4913
4914,Con armas cortopulsante,4914,4914
4915,Con armas cortopulsante,4915,4915
4916,Con armas cortopulsante,4916,4916
4917,Con armas cortopulsante,4917,4917
4918,Con armas cortopulsante,4918,4918
4919,Extorsion,4919,4919
4920,Con armas de fuego,4920,4920
4921,Con armas de fuego,4921,4921
4922,Con armas de fuego,4922,4922
4923,Con armas cortopulsante,4923,4923
4924,Con armas cortopulsante,4924,4924
4925,Con armas de fuego,4925,4925
4926,Con armas de fuego,4926,4926
4927,Con armas de fuego,4927,4927
4928,Con armas de fuego,4928,4928
4929,Con armas cortopulsante,4929,4929
4930,Con armas de fuego,4930,4930
4931,Dulces sueños,4931,4931
4932,Con armas cortopulsante,4932,4932
4933,Con armas cortopulsante,4933,4933
4934,Con armas de fuego,4934,4934
4935,Con armas de fuego,4935,4935
4936,Con armas cortopulsante,4936,4936
4937,Con armas de fuego,4937,4937
4938,Con armas cortopulsante,4938,4938
4939,Con armas de fuego,4939,4939
4940,Con armas de fuego,4940,4940
4941,Con armas de fuego,4941,4941
4942,Con armas de fuego,4942,4942
4943,Con armas de fuego,4943,4943
4944,Con armas de fuego,4944,4944
4945,Con armas de fuego,4945,4945
4946,Con armas de fuego,4946,4946
4947,Con armas de fuego,4947,4947
4948,Con armas de fuego,4948,4948
4949,Con armas cortopulsante,4949,4949
4950,Dulces sueños,4950,4950
4951,Con armas cortopulsante,4951,4951
4952,Con armas de fuego,4952,4952
4953,Con armas cortopulsante,4953,4953
4954,Con armas cortopulsante,4954,4954
4955,Con armas de fuego,4955,4955
4956,Con armas cortopulsante,4956,4956
4957,Con armas cortopulsante,4957,4957
4958,Dulces sueños,4958,4958
4959,Con armas cortopulsante,4959,4959
4960,Dulces sueños,4960,4960
4961,Con armas cortopulsante,4961,4961
4962,Con armas de fuego,4962,4962
4963,Con armas cortopulsante,4963,4963
4964,Con armas de fuego,4964,4964
4965,Dulces sueños,4965,4965
4966,Con armas cortopulsante,4966,4966
4967,Con armas cortopulsante,4967,4967
4968,Con armas de fuego,4968,4968
4969,Dulces sueños,4969,4969
4970,Con armas cortopulsante,4970,4970
4971,Dulces sueños,4971,4971
4972,Con armas de fuego,4972,4972
4973,Dulces sueños,4973,4973
4974,Dulces sueños,4974,4974
4975,Con armas de fuego,4975,4975
4976,Dulces sueños,4976,4976
4977,Con armas de fuego,4977,4977
4978,Dulces sueños,4978,4978
4979,Con armas de fuego,4979,4979
4980,Con armas de fuego,4980,4980
4981,Con armas de fuego,4981,4981
4982,Con armas de fuego,4982,4982
4983,Con armas de fuego,4983,4983
4984,Con armas cortopulsante,4984,4984
4985,Con armas cortopulsante,4985,4985
4986,Extorsion,4986,4986
4987,Con armas de fuego,4987,4987
4988,Con armas de fuego,4988,4988
4989,Con armas de fuego,4989,4989
4990,Con armas cortopulsante,4990,4990
4991,Con armas de fuego,4991,4991
4992,Con armas de fuego,4992,4992
4993,Con armas cortopulsante,4993,4993
4994,Con armas cortopulsante,4994,4994
4995,Con armas de fuego,4995,4995
4996,Con armas de fuego,4996,4996
4997,Extorsion,4997,4997
4998,Con armas de fuego,4998,4998
4999,Con armas de fuego,4999,4999
5000,Con armas de fuego,5000,5000
