nbr_can_id,var_can_nombre,var_can_status,nbr_pro_id
3240,Pedro Moncayo,En vigencia,3240
3241,Distrito Metropolitano de Quito,En vigencia,3241
3242,Distrito Metropolitano de Quito,En vigencia,3242
3243,Pedro Vicente Maldonado,En vigencia,3243
3244,Distrito Metropolitano de Quito,En vigencia,3244
3245,Distrito Metropolitano de Quito,En vigencia,3245
3246,Distrito Metropolitano de Quito,En vigencia,3246
3247,Distrito Metropolitano de Quito,En vigencia,3247
3248,Puerto Quito,En vigencia,3248
3249,Distrito Metropolitano de Quito,En vigencia,3249
3250,Distrito Metropolitano de Quito,En vigencia,3250
3251,Mejia,En vigencia,3251
3252,Distrito Metropolitano de Quito,En vigencia,3252
3253,Pedro Vicente Maldonado,En vigencia,3253
3254,Distrito Metropolitano de Quito,En vigencia,3254
3255,Distrito Metropolitano de Quito,En vigencia,3255
3256,Distrito Metropolitano de Quito,En vigencia,3256
3257,Distrito Metropolitano de Quito,En vigencia,3257
3258,Rumiñahui,En vigencia,3258
3259,Distrito Metropolitano de Quito,En vigencia,3259
3260,Cayambe,En vigencia,3260
3261,Distrito Metropolitano de Quito,En vigencia,3261
3262,Distrito Metropolitano de Quito,En vigencia,3262
3263,Distrito Metropolitano de Quito,En vigencia,3263
3264,Distrito Metropolitano de Quito,En vigencia,3264
3265,Distrito Metropolitano de Quito,En vigencia,3265
3266,Distrito Metropolitano de Quito,En vigencia,3266
3267,San Miguel de los Bancos,En vigencia,3267
3268,Distrito Metropolitano de Quito,En vigencia,3268
3269,Distrito Metropolitano de Quito,En vigencia,3269
3270,Distrito Metropolitano de Quito,No existe,3270
3271,Distrito Metropolitano de Quito,En vigencia,3271
3272,Rumiñahui,En vigencia,3272
3273,Pedro Vicente Maldonado,En vigencia,3273
3274,Distrito Metropolitano de Quito,En vigencia,3274
3275,Mejia,En vigencia,3275
3276,Distrito Metropolitano de Quito,En vigencia,3276
3277,Distrito Metropolitano de Quito,En vigencia,3277
3278,Distrito Metropolitano de Quito,En vigencia,3278
3279,Distrito Metropolitano de Quito,En vigencia,3279
3280,Distrito Metropolitano de Quito,En vigencia,3280
3281,Distrito Metropolitano de Quito,En vigencia,3281
3282,Pedro Vicente Maldonado,En vigencia,3282
3283,Distrito Metropolitano de Quito,En vigencia,3283
3284,Distrito Metropolitano de Quito,En vigencia,3284
3285,Distrito Metropolitano de Quito,En vigencia,3285
3286,Distrito Metropolitano de Quito,En vigencia,3286
3287,Distrito Metropolitano de Quito,En vigencia,3287
3288,Distrito Metropolitano de Quito,En vigencia,3288
3289,Puerto Quito,En vigencia,3289
3290,Distrito Metropolitano de Quito,En vigencia,3290
3291,Distrito Metropolitano de Quito,En vigencia,3291
3292,Distrito Metropolitano de Quito,En vigencia,3292
3293,Distrito Metropolitano de Quito,En vigencia,3293
3294,Distrito Metropolitano de Quito,En vigencia,3294
3295,Pedro Vicente Maldonado,En vigencia,3295
3296,San Miguel de los Bancos,En vigencia,3296
3297,Distrito Metropolitano de Quito,En vigencia,3297
3298,Cayambe,En vigencia,3298
3299,Cayambe,En vigencia,3299
3300,Mejia,En vigencia,3300
3301,Rumiñahui,En vigencia,3301
3302,Distrito Metropolitano de Quito,En vigencia,3302
3303,Distrito Metropolitano de Quito,En vigencia,3303
3304,Pedro Moncayo,En vigencia,3304
3305,San Miguel de los Bancos,En vigencia,3305
3306,Distrito Metropolitano de Quito,En vigencia,3306
3307,San Miguel de los Bancos,En vigencia,3307
3308,Distrito Metropolitano de Quito,En vigencia,3308
3309,San Miguel de los Bancos,En vigencia,3309
3310,Rumiñahui,En vigencia,3310
3311,Pedro Moncayo,En vigencia,3311
3312,San Miguel de los Bancos,En vigencia,3312
3313,Distrito Metropolitano de Quito,En vigencia,3313
3314,Pedro Vicente Maldonado,En vigencia,3314
3315,Puerto Quito,No existe,3315
3316,Rumiñahui,En vigencia,3316
3317,Pedro Vicente Maldonado,En vigencia,3317
3318,Mejia,En vigencia,3318
3319,Distrito Metropolitano de Quito,En vigencia,3319
3320,Mejia,En vigencia,3320
3321,Distrito Metropolitano de Quito,En vigencia,3321
3322,Mejia,En vigencia,3322
3323,Distrito Metropolitano de Quito,En vigencia,3323
3324,Distrito Metropolitano de Quito,En vigencia,3324
3325,Pedro Vicente Maldonado,En vigencia,3325
3326,Pedro Moncayo,En vigencia,3326
3327,Distrito Metropolitano de Quito,En vigencia,3327
3328,San Miguel de los Bancos,En vigencia,3328
3329,Distrito Metropolitano de Quito,En vigencia,3329
3330,San Miguel de los Bancos,En vigencia,3330
3331,Rumiñahui,En vigencia,3331
3332,San Miguel de los Bancos,En vigencia,3332
3333,Distrito Metropolitano de Quito,En vigencia,3333
3334,Distrito Metropolitano de Quito,En vigencia,3334
3335,Mejia,En vigencia,3335
3336,Distrito Metropolitano de Quito,En vigencia,3336
3337,San Miguel de los Bancos,En vigencia,3337
3338,Distrito Metropolitano de Quito,En vigencia,3338
3339,Distrito Metropolitano de Quito,En vigencia,3339
3340,San Miguel de los Bancos,En vigencia,3340
3341,Distrito Metropolitano de Quito,En vigencia,3341
3342,Distrito Metropolitano de Quito,En vigencia,3342
3343,Pedro Moncayo,En vigencia,3343
3344,Distrito Metropolitano de Quito,En vigencia,3344
3345,Distrito Metropolitano de Quito,En vigencia,3345
3346,Distrito Metropolitano de Quito,En vigencia,3346
3347,Cayambe,En vigencia,3347
3348,Distrito Metropolitano de Quito,En vigencia,3348
3349,Distrito Metropolitano de Quito,En vigencia,3349
3350,Distrito Metropolitano de Quito,En vigencia,3350
3351,Distrito Metropolitano de Quito,En vigencia,3351
3352,San Miguel de los Bancos,En vigencia,3352
3353,Distrito Metropolitano de Quito,En vigencia,3353
3354,Mejia,En vigencia,3354
3355,Distrito Metropolitano de Quito,En vigencia,3355
3356,Distrito Metropolitano de Quito,En vigencia,3356
3357,Distrito Metropolitano de Quito,En vigencia,3357
3358,Distrito Metropolitano de Quito,En vigencia,3358
3359,Distrito Metropolitano de Quito,En vigencia,3359
3360,Distrito Metropolitano de Quito,En vigencia,3360
3361,Distrito Metropolitano de Quito,En vigencia,3361
3362,Mejia,No existe,3362
3363,Pedro Vicente Maldonado,En vigencia,3363
3364,Distrito Metropolitano de Quito,No existe,3364
3365,Distrito Metropolitano de Quito,En vigencia,3365
3366,Mejia,En vigencia,3366
3367,Distrito Metropolitano de Quito,En vigencia,3367
3368,Distrito Metropolitano de Quito,En vigencia,3368
3369,Distrito Metropolitano de Quito,En vigencia,3369
3370,San Miguel de los Bancos,En vigencia,3370
3371,Distrito Metropolitano de Quito,En vigencia,3371
3372,Distrito Metropolitano de Quito,En vigencia,3372
3373,Distrito Metropolitano de Quito,En vigencia,3373
3374,Distrito Metropolitano de Quito,En vigencia,3374
3375,Puerto Quito,En vigencia,3375
3376,Rumiñahui,En vigencia,3376
3377,Distrito Metropolitano de Quito,En vigencia,3377
3378,Distrito Metropolitano de Quito,En vigencia,3378
3379,San Miguel de los Bancos,En vigencia,3379
3380,Distrito Metropolitano de Quito,En vigencia,3380
3381,Distrito Metropolitano de Quito,En vigencia,3381
3382,Puerto Quito,En vigencia,3382
3383,Distrito Metropolitano de Quito,En vigencia,3383
3384,Cayambe,En vigencia,3384
3385,Distrito Metropolitano de Quito,En vigencia,3385
3386,Distrito Metropolitano de Quito,En vigencia,3386
3387,Cayambe,En vigencia,3387
3388,Distrito Metropolitano de Quito,En vigencia,3388
3389,Distrito Metropolitano de Quito,En vigencia,3389
3390,Distrito Metropolitano de Quito,En vigencia,3390
3391,Distrito Metropolitano de Quito,En vigencia,3391
3392,Pedro Vicente Maldonado,En vigencia,3392
3393,Distrito Metropolitano de Quito,En vigencia,3393
3394,Distrito Metropolitano de Quito,En vigencia,3394
3395,Cayambe,En vigencia,3395
3396,Cayambe,En vigencia,3396
3397,Distrito Metropolitano de Quito,En vigencia,3397
3398,Distrito Metropolitano de Quito,En vigencia,3398
3399,Distrito Metropolitano de Quito,En vigencia,3399
3400,Rumiñahui,En vigencia,3400
3401,Distrito Metropolitano de Quito,En vigencia,3401
3402,Distrito Metropolitano de Quito,En vigencia,3402
3403,Distrito Metropolitano de Quito,En vigencia,3403
3404,Distrito Metropolitano de Quito,En vigencia,3404
3405,Distrito Metropolitano de Quito,En vigencia,3405
3406,San Miguel de los Bancos,En vigencia,3406
3407,Distrito Metropolitano de Quito,En vigencia,3407
3408,Pedro Vicente Maldonado,En vigencia,3408
3409,Distrito Metropolitano de Quito,En vigencia,3409
3410,Distrito Metropolitano de Quito,En vigencia,3410
3411,Rumiñahui,En vigencia,3411
3412,San Miguel de los Bancos,En vigencia,3412
3413,Distrito Metropolitano de Quito,En vigencia,3413
3414,Distrito Metropolitano de Quito,En vigencia,3414
3415,Distrito Metropolitano de Quito,En vigencia,3415
3416,Puerto Quito,En vigencia,3416
3417,San Miguel de los Bancos,En vigencia,3417
3418,Distrito Metropolitano de Quito,En vigencia,3418
3419,Distrito Metropolitano de Quito,En vigencia,3419
3420,Puerto Quito,En vigencia,3420
3421,Distrito Metropolitano de Quito,En vigencia,3421
3422,Distrito Metropolitano de Quito,En vigencia,3422
3423,Puerto Quito,En vigencia,3423
3424,Distrito Metropolitano de Quito,En vigencia,3424
3425,Pedro Vicente Maldonado,En vigencia,3425
3426,Distrito Metropolitano de Quito,En vigencia,3426
3427,Distrito Metropolitano de Quito,En vigencia,3427
3428,Distrito Metropolitano de Quito,En vigencia,3428
3429,Mejia,En vigencia,3429
3430,Distrito Metropolitano de Quito,En vigencia,3430
3431,Cayambe,En vigencia,3431
3432,Mejia,En vigencia,3432
3433,Cayambe,En vigencia,3433
3434,Pedro Vicente Maldonado,En vigencia,3434
3435,Distrito Metropolitano de Quito,En vigencia,3435
3436,Distrito Metropolitano de Quito,En vigencia,3436
3437,Distrito Metropolitano de Quito,En vigencia,3437
3438,Pedro Vicente Maldonado,En vigencia,3438
3439,Pedro Vicente Maldonado,En vigencia,3439
3440,Distrito Metropolitano de Quito,En vigencia,3440
3441,Distrito Metropolitano de Quito,En vigencia,3441
3442,Distrito Metropolitano de Quito,En vigencia,3442
3443,Rumiñahui,En vigencia,3443
3444,Puerto Quito,En vigencia,3444
3445,Distrito Metropolitano de Quito,En vigencia,3445
3446,Distrito Metropolitano de Quito,En vigencia,3446
3447,Mejia,En vigencia,3447
3448,Pedro Moncayo,En vigencia,3448
3449,Distrito Metropolitano de Quito,En vigencia,3449
3450,Distrito Metropolitano de Quito,En vigencia,3450
3451,Pedro Vicente Maldonado,En vigencia,3451
3452,Distrito Metropolitano de Quito,En vigencia,3452
3453,Distrito Metropolitano de Quito,En vigencia,3453
3454,Puerto Quito,En vigencia,3454
3455,Mejia,En vigencia,3455
3456,Mejia,En vigencia,3456
3457,Distrito Metropolitano de Quito,En vigencia,3457
3458,Distrito Metropolitano de Quito,En vigencia,3458
3459,Pedro Vicente Maldonado,En vigencia,3459
3460,Distrito Metropolitano de Quito,En vigencia,3460
3461,Distrito Metropolitano de Quito,No existe,3461
3462,Distrito Metropolitano de Quito,En vigencia,3462
3463,Distrito Metropolitano de Quito,En vigencia,3463
3464,Distrito Metropolitano de Quito,En vigencia,3464
3465,Distrito Metropolitano de Quito,En vigencia,3465
3466,Distrito Metropolitano de Quito,En vigencia,3466
3467,Mejia,En vigencia,3467
3468,Pedro Moncayo,En vigencia,3468
3469,Distrito Metropolitano de Quito,En vigencia,3469
3470,Distrito Metropolitano de Quito,En vigencia,3470
3471,Distrito Metropolitano de Quito,En vigencia,3471
3472,San Miguel de los Bancos,En vigencia,3472
3473,Rumiñahui,En vigencia,3473
3474,Rumiñahui,En vigencia,3474
3475,Distrito Metropolitano de Quito,En vigencia,3475
3476,Mejia,En vigencia,3476
3477,Distrito Metropolitano de Quito,En vigencia,3477
3478,Distrito Metropolitano de Quito,En vigencia,3478
3479,San Miguel de los Bancos,En vigencia,3479
3480,Distrito Metropolitano de Quito,En vigencia,3480
3481,Mejia,En vigencia,3481
3482,Distrito Metropolitano de Quito,En vigencia,3482
3483,Distrito Metropolitano de Quito,En vigencia,3483
3484,Mejia,En vigencia,3484
3485,Distrito Metropolitano de Quito,En vigencia,3485
3486,Distrito Metropolitano de Quito,En vigencia,3486
3487,Distrito Metropolitano de Quito,En vigencia,3487
3488,Puerto Quito,En vigencia,3488
3489,Puerto Quito,En vigencia,3489
3490,Distrito Metropolitano de Quito,En vigencia,3490
3491,Distrito Metropolitano de Quito,En vigencia,3491
3492,Pedro Vicente Maldonado,En vigencia,3492
3493,Pedro Moncayo,En vigencia,3493
3494,Pedro Vicente Maldonado,En vigencia,3494
3495,Cayambe,En vigencia,3495
3496,Distrito Metropolitano de Quito,En vigencia,3496
3497,Distrito Metropolitano de Quito,En vigencia,3497
3498,Distrito Metropolitano de Quito,En vigencia,3498
3499,Puerto Quito,En vigencia,3499
3500,Pedro Vicente Maldonado,En vigencia,3500
3501,Distrito Metropolitano de Quito,En vigencia,3501
3502,Cayambe,En vigencia,3502
3503,Pedro Vicente Maldonado,En vigencia,3503
3504,Pedro Vicente Maldonado,En vigencia,3504
3505,Distrito Metropolitano de Quito,En vigencia,3505
3506,Puerto Quito,En vigencia,3506
3507,Distrito Metropolitano de Quito,En vigencia,3507
3508,Distrito Metropolitano de Quito,En vigencia,3508
3509,Rumiñahui,En vigencia,3509
3510,Distrito Metropolitano de Quito,En vigencia,3510
3511,Mejia,En vigencia,3511
3512,San Miguel de los Bancos,En vigencia,3512
3513,Cayambe,En vigencia,3513
3514,Distrito Metropolitano de Quito,En vigencia,3514
3515,San Miguel de los Bancos,En vigencia,3515
3516,Pedro Moncayo,En vigencia,3516
3517,Distrito Metropolitano de Quito,En vigencia,3517
3518,Distrito Metropolitano de Quito,En vigencia,3518
3519,Cayambe,En vigencia,3519
3520,Distrito Metropolitano de Quito,En vigencia,3520
3521,Puerto Quito,En vigencia,3521
3522,Puerto Quito,En vigencia,3522
3523,Distrito Metropolitano de Quito,En vigencia,3523
3524,Mejia,En vigencia,3524
3525,Distrito Metropolitano de Quito,En vigencia,3525
3526,Puerto Quito,En vigencia,3526
3527,Distrito Metropolitano de Quito,En vigencia,3527
3528,Distrito Metropolitano de Quito,En vigencia,3528
3529,Mejia,En vigencia,3529
3530,Distrito Metropolitano de Quito,En vigencia,3530
3531,Distrito Metropolitano de Quito,En vigencia,3531
3532,Pedro Vicente Maldonado,En vigencia,3532
3533,Distrito Metropolitano de Quito,En vigencia,3533
3534,Pedro Moncayo,En vigencia,3534
3535,Pedro Vicente Maldonado,En vigencia,3535
3536,Distrito Metropolitano de Quito,En vigencia,3536
3537,Distrito Metropolitano de Quito,En vigencia,3537
3538,Distrito Metropolitano de Quito,En vigencia,3538
3539,Distrito Metropolitano de Quito,En vigencia,3539
3540,Rumiñahui,En vigencia,3540
3541,Distrito Metropolitano de Quito,En vigencia,3541
3542,Distrito Metropolitano de Quito,No existe,3542
3543,Distrito Metropolitano de Quito,En vigencia,3543
3544,Pedro Vicente Maldonado,En vigencia,3544
3545,Distrito Metropolitano de Quito,En vigencia,3545
3546,Distrito Metropolitano de Quito,En vigencia,3546
3547,Distrito Metropolitano de Quito,En vigencia,3547
3548,Distrito Metropolitano de Quito,En vigencia,3548
3549,Distrito Metropolitano de Quito,En vigencia,3549
3550,Pedro Moncayo,En vigencia,3550
3551,Rumiñahui,En vigencia,3551
3552,Distrito Metropolitano de Quito,En vigencia,3552
3553,Distrito Metropolitano de Quito,En vigencia,3553
3554,Distrito Metropolitano de Quito,En vigencia,3554
3555,Distrito Metropolitano de Quito,En vigencia,3555
3556,Distrito Metropolitano de Quito,En vigencia,3556
3557,Distrito Metropolitano de Quito,En vigencia,3557
3558,Rumiñahui,En vigencia,3558
3559,Rumiñahui,En vigencia,3559
3560,Distrito Metropolitano de Quito,En vigencia,3560
3561,Distrito Metropolitano de Quito,En vigencia,3561
3562,Distrito Metropolitano de Quito,En vigencia,3562
3563,Distrito Metropolitano de Quito,En vigencia,3563
3564,Mejia,En vigencia,3564
3565,Distrito Metropolitano de Quito,En vigencia,3565
3566,Distrito Metropolitano de Quito,En vigencia,3566
3567,Puerto Quito,En vigencia,3567
3568,Distrito Metropolitano de Quito,En vigencia,3568
3569,Distrito Metropolitano de Quito,En vigencia,3569
3570,Pedro Moncayo,En vigencia,3570
3571,Cayambe,En vigencia,3571
3572,Distrito Metropolitano de Quito,En vigencia,3572
3573,Distrito Metropolitano de Quito,En vigencia,3573
3574,Distrito Metropolitano de Quito,En vigencia,3574
3575,Distrito Metropolitano de Quito,En vigencia,3575
3576,Distrito Metropolitano de Quito,En vigencia,3576
3577,Mejia,En vigencia,3577
3578,Distrito Metropolitano de Quito,En vigencia,3578
3579,Distrito Metropolitano de Quito,En vigencia,3579
3580,Distrito Metropolitano de Quito,En vigencia,3580
3581,Puerto Quito,No existe,3581
3582,Distrito Metropolitano de Quito,En vigencia,3582
3583,Puerto Quito,En vigencia,3583
3584,Distrito Metropolitano de Quito,En vigencia,3584
3585,Distrito Metropolitano de Quito,No existe,3585
3586,Mejia,En vigencia,3586
3587,Cayambe,En vigencia,3587
3588,Distrito Metropolitano de Quito,En vigencia,3588
3589,Cayambe,En vigencia,3589
3590,Pedro Moncayo,En vigencia,3590
3591,Puerto Quito,En vigencia,3591
3592,Distrito Metropolitano de Quito,En vigencia,3592
3593,Distrito Metropolitano de Quito,No existe,3593
3594,Distrito Metropolitano de Quito,En vigencia,3594
3595,Distrito Metropolitano de Quito,En vigencia,3595
3596,Pedro Vicente Maldonado,En vigencia,3596
3597,Distrito Metropolitano de Quito,En vigencia,3597
3598,Distrito Metropolitano de Quito,En vigencia,3598
3599,Distrito Metropolitano de Quito,En vigencia,3599
3600,Rumiñahui,En vigencia,3600
3601,Distrito Metropolitano de Quito,En vigencia,3601
3602,Mejia,En vigencia,3602
3603,Distrito Metropolitano de Quito,En vigencia,3603
3604,San Miguel de los Bancos,En vigencia,3604
