nbr_parro_id,var_parro_nombre,var_parro_status,nbr_can_id
3270,Iñaquito,En vigencia,3270
3271,Iñaquito,En vigencia,3271
3272,Centro Histórico,En vigencia,3272
3273,La Ferroviaria,En vigencia,3273
3274,Centro Histórico,En vigencia,3274
3275,Centro Histórico,En vigencia,3275
3276,Kennedy,En vigencia,3276
3277,La Libertad,En vigencia,3277
3278,Centro Histórico,En vigencia,3278
3279,La Libertad,En vigencia,3279
3280,Centro Histórico,En vigencia,3280
3281,Centro Histórico,En vigencia,3281
3282,Centro Histórico,En vigencia,3282
3283,La Libertad,En vigencia,3283
3284,Centro Histórico,En vigencia,3284
3285,Centro Histórico,En vigencia,3285
3286,La Libertad,En vigencia,3286
3287,Solanda,En vigencia,3287
3288,La Libertad,En vigencia,3288
3289,La Libertad,En vigencia,3289
3290,Centro Histórico,En vigencia,3290
3291,Cotocollao,En vigencia,3291
3292,Centro Histórico,En vigencia,3292
3293,La Libertad,En vigencia,3293
3294,La Libertad,En vigencia,3294
3295,La Libertad,En vigencia,3295
3296,Centro Histórico,En vigencia,3296
3297,La Libertad,En vigencia,3297
3298,Centro Histórico,En vigencia,3298
3299,Centro Histórico,En vigencia,3299
3300,La Libertad,En vigencia,3300
3301,Centro Histórico,En vigencia,3301
3302,Jipijapa,En vigencia,3302
3303,Kennedy,En vigencia,3303
3304,Centro Histórico,En vigencia,3304
3305,La Libertad,En vigencia,3305
3306,Centro Histórico,En vigencia,3306
3307,La Libertad,En vigencia,3307
3308,La Libertad,En vigencia,3308
3309,La Libertad,En vigencia,3309
3310,Centro Histórico,En vigencia,3310
3311,La Libertad,En vigencia,3311
3312,La Libertad,En vigencia,3312
3313,Rumipamba,En vigencia,3313
3314,La Libertad,En vigencia,3314
3315,La Libertad,En vigencia,3315
3316,La Libertad,En vigencia,3316
3317,Itchimbía,En vigencia,3317
3318,Centro Histórico,En vigencia,3318
3319,La Libertad,En vigencia,3319
3320,Centro Histórico,En vigencia,3320
3321,Centro Histórico,En vigencia,3321
3322,Comité Pueblo,En vigencia,3322
3323,La Libertad,En vigencia,3323
3324,Centro Histórico,En vigencia,3324
3325,Centro Histórico,En vigencia,3325
3326,La Libertad,En vigencia,3326
3327,Centro Histórico,En vigencia,3327
3328,Centro Histórico,En vigencia,3328
3329,Centro Histórico,En vigencia,3329
3330,La Libertad,No existe,3330
3331,Itchimbía,En vigencia,3331
3332,Centro Histórico,En vigencia,3332
3333,Mariscal Sucre,En vigencia,3333
3334,Chilibulo,En vigencia,3334
3335,Centro Histórico,En vigencia,3335
3336,La Libertad,En vigencia,3336
3337,La Libertad,En vigencia,3337
3338,La Libertad,En vigencia,3338
3339,La Libertad,En vigencia,3339
3340,Centro Histórico,En vigencia,3340
3341,La Ecuatoriana,En vigencia,3341
3342,Centro Histórico,En vigencia,3342
3343,La Libertad,En vigencia,3343
3344,Centro Histórico,En vigencia,3344
3345,Centro Histórico,En vigencia,3345
3346,La Libertad,En vigencia,3346
3347,Centro Histórico,En vigencia,3347
3348,La Libertad,En vigencia,3348
3349,Mariscal Sucre,En vigencia,3349
3350,La Argelia,En vigencia,3350
3351,Puengasí,En vigencia,3351
3352,Ponceano,En vigencia,3352
3353,La Libertad,En vigencia,3353
3354,La Ecuatoriana,En vigencia,3354
3355,La Libertad,En vigencia,3355
3356,Chilibulo,En vigencia,3356
3357,La Libertad,En vigencia,3357
3358,Centro Histórico,En vigencia,3358
3359,Centro Histórico,En vigencia,3359
3360,Guamaní,En vigencia,3360
3361,Centro Histórico,En vigencia,3361
3362,Centro Histórico,En vigencia,3362
3363,Centro Histórico,En vigencia,3363
3364,La Libertad,En vigencia,3364
3365,La Libertad,En vigencia,3365
3366,La Libertad,En vigencia,3366
3367,La Libertad,En vigencia,3367
3368,Centro Histórico,En vigencia,3368
3369,La Libertad,En vigencia,3369
3370,La Ecuatoriana,En vigencia,3370
3371,Solanda,En vigencia,3371
3372,Centro Histórico,En vigencia,3372
3373,Centro Histórico,En vigencia,3373
3374,Centro Histórico,En vigencia,3374
3375,Centro Histórico,En vigencia,3375
3376,La Libertad,En vigencia,3376
3377,La Libertad,En vigencia,3377
3378,Guamaní,En vigencia,3378
3379,Centro Histórico,En vigencia,3379
3380,Centro Histórico,No existe,3380
3381,Centro Histórico,En vigencia,3381
3382,Magdalena,En vigencia,3382
3383,El Condado,En vigencia,3383
3384,Centro Histórico,En vigencia,3384
3385,Centro Histórico,En vigencia,3385
3386,La Libertad,En vigencia,3386
3387,Mariscal Sucre,En vigencia,3387
3388,La Libertad,En vigencia,3388
3389,La Libertad,En vigencia,3389
3390,Centro Histórico,En vigencia,3390
3391,Centro Histórico,En vigencia,3391
3392,Centro Histórico,En vigencia,3392
3393,Comité Pueblo,En vigencia,3393
3394,La Libertad,En vigencia,3394
3395,Belisario Quevedo,En vigencia,3395
3396,Centro Histórico,En vigencia,3396
3397,La Libertad,En vigencia,3397
3398,Chillogallo,En vigencia,3398
3399,La Libertad,En vigencia,3399
3400,La Ecuatoriana,En vigencia,3400
3401,Centro Histórico,En vigencia,3401
3402,La Mena,En vigencia,3402
3403,Centro Histórico,En vigencia,3403
3404,Belisario Quevedo,En vigencia,3404
3405,La Libertad,En vigencia,3405
3406,La Libertad,En vigencia,3406
3407,La Libertad,En vigencia,3407
3408,La Libertad,En vigencia,3408
3409,La Libertad,En vigencia,3409
3410,Cochapamba,En vigencia,3410
3411,La Libertad,En vigencia,3411
3412,La Libertad,En vigencia,3412
3413,Centro Histórico,En vigencia,3413
3414,Centro Histórico,No existe,3414
3415,La Libertad,En vigencia,3415
3416,La Libertad,En vigencia,3416
3417,Itchimbía,En vigencia,3417
3418,Centro Histórico,En vigencia,3418
3419,La Libertad,En vigencia,3419
3420,Centro Histórico,En vigencia,3420
3421,Centro Histórico,En vigencia,3421
3422,Centro Histórico,En vigencia,3422
3423,Carcelén,En vigencia,3423
3424,Solanda,En vigencia,3424
3425,La Libertad,En vigencia,3425
3426,La Libertad,En vigencia,3426
3427,La Mena,En vigencia,3427
3428,La Libertad,En vigencia,3428
3429,Comité Pueblo,En vigencia,3429
3430,Centro Histórico,En vigencia,3430
3431,La Libertad,En vigencia,3431
3432,Quitumbe,En vigencia,3432
3433,Centro Histórico,En vigencia,3433
3434,La Argelia,En vigencia,3434
3435,Centro Histórico,En vigencia,3435
3436,La Libertad,En vigencia,3436
3437,Concepción,En vigencia,3437
3438,Ponceano,En vigencia,3438
3439,La Libertad,En vigencia,3439
3440,El Inca,No existe,3440
3441,Centro Histórico,En vigencia,3441
3442,Iñaquito,En vigencia,3442
3443,La Libertad,En vigencia,3443
3444,San Juan,En vigencia,3444
3445,Concepción,En vigencia,3445
3446,La Libertad,En vigencia,3446
3447,La Libertad,En vigencia,3447
3448,La Libertad,En vigencia,3448
3449,Centro Histórico,En vigencia,3449
3450,Magdalena,En vigencia,3450
3451,Centro Histórico,En vigencia,3451
3452,Centro Histórico,En vigencia,3452
3453,Centro Histórico,En vigencia,3453
3454,Centro Histórico,En vigencia,3454
3455,San Juan,En vigencia,3455
3456,San Juan,En vigencia,3456
3457,Centro Histórico,En vigencia,3457
3458,Centro Histórico,En vigencia,3458
3459,El Inca,En vigencia,3459
3460,Centro Histórico,En vigencia,3460
3461,Carcelén,En vigencia,3461
3462,Centro Histórico,En vigencia,3462
3463,Centro Histórico,En vigencia,3463
3464,Centro Histórico,En vigencia,3464
3465,Centro Histórico,En vigencia,3465
3466,La Libertad,En vigencia,3466
3467,La Libertad,En vigencia,3467
3468,Centro Histórico,En vigencia,3468
3469,La Mena,En vigencia,3469
3470,La Libertad,En vigencia,3470
3471,Centro Histórico,En vigencia,3471
3472,La Libertad,En vigencia,3472
3473,La Libertad,En vigencia,3473
3474,La Libertad,En vigencia,3474
3475,La Libertad,En vigencia,3475
3476,La Libertad,En vigencia,3476
3477,Centro Histórico,En vigencia,3477
3478,Centro Histórico,En vigencia,3478
3479,Jipijapa,En vigencia,3479
3480,La Libertad,En vigencia,3480
3481,Centro Histórico,En vigencia,3481
3482,Centro Histórico,En vigencia,3482
3483,La Libertad,En vigencia,3483
3484,Centro Histórico,En vigencia,3484
3485,La Libertad,En vigencia,3485
3486,Centro Histórico,En vigencia,3486
3487,La Libertad,No existe,3487
3488,La Libertad,En vigencia,3488
3489,Centro Histórico,En vigencia,3489
3490,Centro Histórico,En vigencia,3490
3491,Iñaquito,En vigencia,3491
3492,Centro Histórico,En vigencia,3492
3493,Centro Histórico,En vigencia,3493
3494,La Libertad,En vigencia,3494
3495,La Libertad,En vigencia,3495
3496,La Libertad,En vigencia,3496
3497,La Libertad,En vigencia,3497
3498,La Libertad,En vigencia,3498
3499,La Libertad,En vigencia,3499
3500,Chillogallo,En vigencia,3500
3501,La Libertad,En vigencia,3501
3502,Centro Histórico,En vigencia,3502
3503,La Libertad,En vigencia,3503
3504,Centro Histórico,En vigencia,3504
3505,Cochapamba,En vigencia,3505
3506,La Libertad,En vigencia,3506
3507,La Libertad,En vigencia,3507
3508,Centro Histórico,En vigencia,3508
3509,Centro Histórico,En vigencia,3509
3510,La Libertad,En vigencia,3510
3511,La Libertad,En vigencia,3511
3512,La Libertad,En vigencia,3512
3513,Centro Histórico,En vigencia,3513
3514,Kennedy,En vigencia,3514
3515,La Libertad,En vigencia,3515
3516,La Libertad,En vigencia,3516
3517,Centro Histórico,En vigencia,3517
3518,San Bartolo,En vigencia,3518
3519,La Libertad,En vigencia,3519
3520,La Libertad,En vigencia,3520
3521,Centro Histórico,En vigencia,3521
3522,La Libertad,En vigencia,3522
3523,Cotocollao,En vigencia,3523
3524,Belisario Quevedo,En vigencia,3524
3525,La Libertad,En vigencia,3525
3526,Centro Histórico,En vigencia,3526
3527,Centro Histórico,En vigencia,3527
3528,La Libertad,En vigencia,3528
3529,La Libertad,En vigencia,3529
3530,Centro Histórico,En vigencia,3530
3531,Centro Histórico,En vigencia,3531
3532,Centro Histórico,En vigencia,3532
3533,La Libertad,En vigencia,3533
3534,Centro Histórico,En vigencia,3534
3535,La Libertad,En vigencia,3535
3536,Centro Histórico,En vigencia,3536
3537,Cotocollao,En vigencia,3537
3538,La Libertad,En vigencia,3538
3539,La Libertad,En vigencia,3539
3540,Centro Histórico,En vigencia,3540
3541,La Libertad,En vigencia,3541
3542,Centro Histórico,En vigencia,3542
3543,Quitumbe,En vigencia,3543
3544,Centro Histórico,En vigencia,3544
3545,La Libertad,En vigencia,3545
3546,La Ecuatoriana,En vigencia,3546
3547,Centro Histórico,En vigencia,3547
3548,La Libertad,En vigencia,3548
3549,La Libertad,En vigencia,3549
3550,Centro Histórico,En vigencia,3550
3551,Centro Histórico,En vigencia,3551
3552,Centro Histórico,En vigencia,3552
3553,Centro Histórico,En vigencia,3553
3554,La Ecuatoriana,En vigencia,3554
3555,Centro Histórico,En vigencia,3555
3556,Chilibulo,En vigencia,3556
3557,Centro Histórico,En vigencia,3557
3558,Centro Histórico,En vigencia,3558
3559,Centro Histórico,En vigencia,3559
3560,La Libertad,En vigencia,3560
3561,La Libertad,En vigencia,3561
3562,Centro Histórico,En vigencia,3562
3563,Centro Histórico,En vigencia,3563
3564,La Libertad,En vigencia,3564
3565,La Libertad,En vigencia,3565
3566,Concepción,En vigencia,3566
3567,Kennedy,En vigencia,3567
3568,Belisario Quevedo,En vigencia,3568
3569,Centro Histórico,En vigencia,3569
3570,Comité Pueblo,En vigencia,3570
3571,Centro Histórico,En vigencia,3571
3572,Rumipamba,En vigencia,3572
3573,Centro Histórico,En vigencia,3573
3574,Concepción,No existe,3574
3575,Belisario Quevedo,En vigencia,3575
3576,Centro Histórico,En vigencia,3576
3577,Centro Histórico,En vigencia,3577
3578,San Bartolo,En vigencia,3578
3579,San Bartolo,En vigencia,3579
3580,El Inca,En vigencia,3580
3581,Centro Histórico,En vigencia,3581
3582,Solanda,En vigencia,3582
3583,Centro Histórico,En vigencia,3583
3584,Centro Histórico,En vigencia,3584
3585,Centro Histórico,En vigencia,3585
3586,Centro Histórico,No existe,3586
3587,La Libertad,En vigencia,3587
3588,Centro Histórico,En vigencia,3588
3589,Centro Histórico,En vigencia,3589
3590,La Libertad,En vigencia,3590
3591,Centro Histórico,En vigencia,3591
3592,Comité Pueblo,En vigencia,3592
3593,La Libertad,En vigencia,3593
3594,Centro Histórico,En vigencia,3594
3595,Centro Histórico,En vigencia,3595
3596,La Libertad,En vigencia,3596
3597,La Libertad,En vigencia,3597
3598,San Juan,En vigencia,3598
3599,Centro Histórico,En vigencia,3599
3600,La Libertad,En vigencia,3600
3601,Centro Histórico,En vigencia,3601
3602,La Libertad,En vigencia,3602
3603,La Libertad,En vigencia,3603
3604,Centro Histórico,En vigencia,3604
3605,Centro Histórico,En vigencia,3605
3606,Carcelén,En vigencia,3606
3607,La Mena,En vigencia,3607
3608,Centro Histórico,En vigencia,3608
3609,La Libertad,En vigencia,3609
3610,Itchimbía,En vigencia,3610
3611,La Libertad,En vigencia,3611
3612,Centro Histórico,En vigencia,3612
3613,La Libertad,En vigencia,3613
3614,Centro Histórico,En vigencia,3614
3615,San Juan,En vigencia,3615
3616,Belisario Quevedo,En vigencia,3616
3617,Rumipamba,En vigencia,3617
3618,Centro Histórico,En vigencia,3618
3619,La Libertad,En vigencia,3619
3620,Turubamba,En vigencia,3620
3621,Centro Histórico,En vigencia,3621
3622,La Libertad,En vigencia,3622
3623,Iñaquito,En vigencia,3623
3624,Itchimbía,En vigencia,3624
3625,La Libertad,En vigencia,3625
3626,La Libertad,En vigencia,3626
3627,Centro Histórico,En vigencia,3627
3628,Centro Histórico,En vigencia,3628
3629,Kennedy,En vigencia,3629
3630,Centro Histórico,En vigencia,3630
3631,Centro Histórico,En vigencia,3631
3632,San Juan,En vigencia,3632
3633,La Libertad,No existe,3633
3634,La Libertad,En vigencia,3634
3635,La Libertad,En vigencia,3635
3636,La Libertad,En vigencia,3636
3637,Chilibulo,En vigencia,3637
3638,Centro Histórico,En vigencia,3638
3639,La Libertad,En vigencia,3639
3640,Carcelén,En vigencia,3640
3641,Guamaní,En vigencia,3641
3642,La Libertad,En vigencia,3642
3643,La Libertad,En vigencia,3643
3644,La Libertad,En vigencia,3644
3645,Centro Histórico,En vigencia,3645
3646,La Mena,En vigencia,3646
3647,Centro Histórico,En vigencia,3647
3648,Centro Histórico,En vigencia,3648
3649,Centro Histórico,En vigencia,3649
3650,Cochapamba,En vigencia,3650
3651,La Ferroviaria,En vigencia,3651
3652,Centro Histórico,En vigencia,3652
3653,La Libertad,En vigencia,3653
3654,La Libertad,En vigencia,3654
3655,Comité Pueblo,No existe,3655
3656,Centro Histórico,En vigencia,3656
3657,Centro Histórico,En vigencia,3657
3658,Mariscal Sucre,En vigencia,3658
3659,La Libertad,En vigencia,3659
3660,Centro Histórico,En vigencia,3660
3661,La Libertad,En vigencia,3661
3662,Centro Histórico,En vigencia,3662
3663,Centro Histórico,En vigencia,3663
3664,Belisario Quevedo,En vigencia,3664
3665,Centro Histórico,En vigencia,3665
3666,Centro Histórico,En vigencia,3666
3667,Centro Histórico,En vigencia,3667
3668,La Libertad,En vigencia,3668
3669,La Libertad,En vigencia,3669
3670,Carcelén,En vigencia,3670
3671,La Libertad,En vigencia,3671
3672,El Condado,En vigencia,3672
3673,Centro Histórico,No existe,3673
3674,La Libertad,En vigencia,3674
3675,Centro Histórico,En vigencia,3675
3676,Guamaní,En vigencia,3676
3677,San Juan,En vigencia,3677
3678,Guamaní,En vigencia,3678
3679,Puengasí,En vigencia,3679
3680,Centro Histórico,En vigencia,3680
3681,Carcelén,En vigencia,3681
3682,Centro Histórico,En vigencia,3682
3683,Puengasí,En vigencia,3683
3684,Centro Histórico,En vigencia,3684
3685,Magdalena,En vigencia,3685
3686,Mariscal Sucre,En vigencia,3686
3687,La Libertad,En vigencia,3687
3688,La Libertad,En vigencia,3688
3689,Centro Histórico,En vigencia,3689
3690,Belisario Quevedo,En vigencia,3690
3691,Centro Histórico,En vigencia,3691
3692,La Libertad,En vigencia,3692
3693,Centro Histórico,En vigencia,3693
3694,Centro Histórico,En vigencia,3694
3695,Centro Histórico,En vigencia,3695
3696,Centro Histórico,En vigencia,3696
3697,Cochapamba,En vigencia,3697
3698,Centro Histórico,En vigencia,3698
3699,La Mena,En vigencia,3699
3700,Iñaquito,En vigencia,3700
3701,Chillogallo,En vigencia,3701
3702,Centro Histórico,En vigencia,3702
3703,Guamaní,En vigencia,3703
3704,Centro Histórico,En vigencia,3704
3705,Puengasí,En vigencia,3705
3706,Centro Histórico,En vigencia,3706
3707,Centro Histórico,En vigencia,3707
3708,Concepción,En vigencia,3708
3709,La Libertad,En vigencia,3709
3710,La Libertad,En vigencia,3710
3711,Cochapamba,En vigencia,3711
3712,La Libertad,En vigencia,3712
3713,Centro Histórico,En vigencia,3713
3714,Jipijapa,En vigencia,3714
3715,Centro Histórico,En vigencia,3715
3716,Centro Histórico,En vigencia,3716
3717,Magdalena,En vigencia,3717
3718,El Inca,En vigencia,3718
3719,La Libertad,En vigencia,3719
3720,La Libertad,En vigencia,3720
3721,La Libertad,En vigencia,3721
3722,Magdalena,En vigencia,3722
3723,Rumipamba,En vigencia,3723
3724,La Argelia,En vigencia,3724
3725,Carcelén,En vigencia,3725
3726,Centro Histórico,En vigencia,3726
3727,La Libertad,En vigencia,3727
3728,Centro Histórico,En vigencia,3728
3729,Centro Histórico,En vigencia,3729
3730,La Libertad,En vigencia,3730
3731,La Libertad,En vigencia,3731
3732,Centro Histórico,En vigencia,3732
3733,Centro Histórico,En vigencia,3733
3734,Centro Histórico,En vigencia,3734
3735,Rumipamba,En vigencia,3735
3736,Rumipamba,En vigencia,3736
3737,La Libertad,En vigencia,3737
3738,La Libertad,En vigencia,3738
3739,Centro Histórico,En vigencia,3739
3740,La Libertad,En vigencia,3740
3741,Centro Histórico,En vigencia,3741
3742,Centro Histórico,En vigencia,3742
3743,La Argelia,En vigencia,3743
3744,San Bartolo,En vigencia,3744
3745,Centro Histórico,En vigencia,3745
3746,Centro Histórico,En vigencia,3746
3747,La Libertad,No existe,3747
3748,Centro Histórico,En vigencia,3748
3749,Centro Histórico,En vigencia,3749
3750,Centro Histórico,En vigencia,3750
3751,Centro Histórico,En vigencia,3751
3752,Cochapamba,En vigencia,3752
