nbr_pro_id,var_pro_nombre,var_pro_status,nbr_coor_id
4651,Orellana,En vigencia,4651
4652,Pastaza,En vigencia,4652
4653,Pichincha,En vigencia,4653
4654,Pichincha,En vigencia,4654
4655,Morona Santiago,En vigencia,4655
4656,Chimborazo,En vigencia,4656
4657,Carchi,En vigencia,4657
4658,Zamora Chinchipe,En vigencia,4658
4659,Pichincha,En vigencia,4659
4660,Pichincha,En vigencia,4660
4661,Pichincha,En vigencia,4661
4662,Cotopaxi,En vigencia,4662
4663,Esmeraldas,En vigencia,4663
4664,Pichincha,En vigencia,4664
4665,Pichincha,No existe,4665
4666,Pichincha,En vigencia,4666
4667,Los Ríos,En vigencia,4667
4668,Napo,En vigencia,4668
4669,Carchi,En vigencia,4669
4670,Bolívar,En vigencia,4670
4671,Imbabura,En vigencia,4671
4672,Esmeraldas,En vigencia,4672
4673,Carchi,En vigencia,4673
4674,Azuay,En vigencia,4674
4675,Orellana,En vigencia,4675
4676,Pichincha,En vigencia,4676
4677,Galapagos,En vigencia,4677
4678,Chimborazo,En vigencia,4678
4679,Pichincha,En vigencia,4679
4680,Chimborazo,En vigencia,4680
4681,Morona Santiago,En vigencia,4681
4682,Orellana,En vigencia,4682
4683,Cañar,En vigencia,4683
4684,Morona Santiago,En vigencia,4684
4685,Pastaza,En vigencia,4685
4686,El Oro,En vigencia,4686
4687,Cotopaxi,En vigencia,4687
4688,Cotopaxi,En vigencia,4688
4689,Cañar,En vigencia,4689
4690,Manabí,En vigencia,4690
4691,Zamora Chinchipe,En vigencia,4691
4692,Santa Elena,En vigencia,4692
4693,Tungurahua,En vigencia,4693
4694,Napo,En vigencia,4694
4695,Bolívar,En vigencia,4695
4696,Santa Elena,En vigencia,4696
4697,Los Ríos,En vigencia,4697
4698,Morona Santiago,En vigencia,4698
4699,Cotopaxi,En vigencia,4699
4700,Sucumbíos,En vigencia,4700
4701,Pichincha,En vigencia,4701
4702,Pastaza,No existe,4702
4703,Azuay,No existe,4703
4704,Pichincha,En vigencia,4704
4705,Carchi,En vigencia,4705
4706,Bolívar,En vigencia,4706
4707,Napo,En vigencia,4707
4708,Cotopaxi,En vigencia,4708
4709,Galapagos,En vigencia,4709
4710,Galapagos,En vigencia,4710
4711,Pichincha,En vigencia,4711
4712,El Oro,En vigencia,4712
4713,Galapagos,En vigencia,4713
4714,Galapagos,En vigencia,4714
4715,El Oro,En vigencia,4715
4716,Pastaza,En vigencia,4716
4717,Los Ríos,En vigencia,4717
4718,Sucumbíos,En vigencia,4718
4719,Galapagos,En vigencia,4719
4720,Zamora Chinchipe,En vigencia,4720
4721,Galapagos,En vigencia,4721
4722,Pichincha,En vigencia,4722
4723,Pastaza,En vigencia,4723
4724,Pichincha,En vigencia,4724
4725,El Oro,En vigencia,4725
4726,Cañar,En vigencia,4726
4727,Morona Santiago,En vigencia,4727
4728,Carchi,En vigencia,4728
4729,Loja,En vigencia,4729
4730,Azuay,En vigencia,4730
4731,Pichincha,En vigencia,4731
4732,Pichincha,En vigencia,4732
4733,Chimborazo,En vigencia,4733
4734,Cañar,En vigencia,4734
4735,Pichincha,En vigencia,4735
4736,Sucumbíos,En vigencia,4736
4737,Cotopaxi,En vigencia,4737
4738,Pichincha,En vigencia,4738
4739,Loja,En vigencia,4739
4740,Orellana,En vigencia,4740
4741,Sucumbíos,En vigencia,4741
4742,Pichincha,En vigencia,4742
4743,Santa Elena,En vigencia,4743
4744,Morona Santiago,En vigencia,4744
4745,Manabí,En vigencia,4745
4746,Orellana,En vigencia,4746
4747,Los Ríos,En vigencia,4747
4748,Pichincha,No existe,4748
4749,Azuay,En vigencia,4749
4750,Pichincha,En vigencia,4750
4751,Carchi,En vigencia,4751
4752,Santa Elena,En vigencia,4752
4753,Pichincha,En vigencia,4753
4754,Bolívar,En vigencia,4754
4755,Orellana,En vigencia,4755
4756,Morona Santiago,En vigencia,4756
4757,Pichincha,En vigencia,4757
4758,Galapagos,En vigencia,4758
4759,Esmeraldas,En vigencia,4759
4760,El Oro,En vigencia,4760
4761,Sucumbíos,En vigencia,4761
4762,Pichincha,En vigencia,4762
4763,Morona Santiago,En vigencia,4763
4764,Pichincha,En vigencia,4764
4765,Cañar,En vigencia,4765
4766,Azuay,En vigencia,4766
4767,Loja,En vigencia,4767
4768,Azuay,En vigencia,4768
4769,Esmeraldas,En vigencia,4769
4770,Morona Santiago,En vigencia,4770
4771,Cañar,En vigencia,4771
4772,Orellana,En vigencia,4772
4773,Bolívar,En vigencia,4773
4774,Morona Santiago,En vigencia,4774
4775,Bolívar,En vigencia,4775
4776,Santa Elena,En vigencia,4776
4777,Bolívar,En vigencia,4777
4778,Bolívar,En vigencia,4778
4779,Morona Santiago,En vigencia,4779
4780,Orellana,En vigencia,4780
4781,Loja,En vigencia,4781
4782,Zamora Chinchipe,En vigencia,4782
4783,Sucumbíos,En vigencia,4783
4784,Santo Domingo de los Tsáchilas,En vigencia,4784
4785,Cotopaxi,En vigencia,4785
4786,Pichincha,En vigencia,4786
4787,Esmeraldas,En vigencia,4787
4788,Guayas,En vigencia,4788
4789,Pichincha,En vigencia,4789
4790,Tungurahua,En vigencia,4790
4791,Pichincha,En vigencia,4791
4792,Santa Elena,En vigencia,4792
4793,Imbabura,En vigencia,4793
4794,Chimborazo,En vigencia,4794
4795,Cotopaxi,En vigencia,4795
4796,Cañar,En vigencia,4796
4797,Imbabura,En vigencia,4797
4798,Cañar,En vigencia,4798
4799,Orellana,En vigencia,4799
4800,Pichincha,En vigencia,4800
4801,Guayas,En vigencia,4801
4802,Santo Domingo de los Tsáchilas,En vigencia,4802
4803,Pichincha,En vigencia,4803
4804,Pichincha,En vigencia,4804
4805,Pichincha,No existe,4805
4806,Guayas,En vigencia,4806
4807,Cotopaxi,En vigencia,4807
4808,Chimborazo,En vigencia,4808
4809,El Oro,En vigencia,4809
4810,Carchi,En vigencia,4810
4811,Azuay,En vigencia,4811
4812,Esmeraldas,En vigencia,4812
4813,Azuay,En vigencia,4813
4814,Cañar,En vigencia,4814
4815,Cañar,En vigencia,4815
4816,Esmeraldas,En vigencia,4816
4817,Tungurahua,En vigencia,4817
4818,Pichincha,En vigencia,4818
4819,Morona Santiago,En vigencia,4819
4820,Sucumbíos,En vigencia,4820
4821,El Oro,En vigencia,4821
4822,Guayas,En vigencia,4822
4823,Santa Elena,En vigencia,4823
4824,Loja,En vigencia,4824
4825,Zamora Chinchipe,En vigencia,4825
4826,Esmeraldas,En vigencia,4826
4827,Pichincha,En vigencia,4827
4828,Esmeraldas,En vigencia,4828
4829,Pichincha,En vigencia,4829
4830,Pichincha,En vigencia,4830
4831,Cotopaxi,En vigencia,4831
4832,Orellana,En vigencia,4832
4833,Tungurahua,En vigencia,4833
4834,El Oro,En vigencia,4834
4835,El Oro,En vigencia,4835
4836,Pichincha,En vigencia,4836
4837,Napo,En vigencia,4837
4838,Pastaza,En vigencia,4838
4839,Pichincha,En vigencia,4839
4840,Santo Domingo de los Tsáchilas,En vigencia,4840
4841,Loja,En vigencia,4841
4842,Manabí,En vigencia,4842
4843,El Oro,En vigencia,4843
4844,Pichincha,En vigencia,4844
4845,Orellana,En vigencia,4845
4846,Pichincha,En vigencia,4846
4847,Guayas,En vigencia,4847
4848,Manabí,No existe,4848
4849,Pichincha,En vigencia,4849
4850,Pichincha,En vigencia,4850
4851,Manabí,En vigencia,4851
4852,Esmeraldas,En vigencia,4852
4853,Orellana,En vigencia,4853
4854,Bolívar,En vigencia,4854
4855,Guayas,En vigencia,4855
4856,Pichincha,En vigencia,4856
4857,Loja,En vigencia,4857
4858,Napo,En vigencia,4858
4859,Imbabura,En vigencia,4859
4860,Tungurahua,En vigencia,4860
4861,Galapagos,En vigencia,4861
4862,Pichincha,En vigencia,4862
4863,Pichincha,En vigencia,4863
4864,Esmeraldas,En vigencia,4864
4865,Manabí,No existe,4865
4866,Zamora Chinchipe,En vigencia,4866
4867,Santa Elena,En vigencia,4867
4868,Esmeraldas,No existe,4868
4869,Imbabura,En vigencia,4869
4870,Galapagos,En vigencia,4870
4871,Loja,En vigencia,4871
4872,Pichincha,En vigencia,4872
4873,Pastaza,En vigencia,4873
4874,Azuay,En vigencia,4874
4875,Pichincha,En vigencia,4875
4876,Cotopaxi,En vigencia,4876
4877,Pichincha,En vigencia,4877
4878,Napo,En vigencia,4878
4879,Sucumbíos,En vigencia,4879
4880,Sucumbíos,En vigencia,4880
4881,Galapagos,En vigencia,4881
4882,Sucumbíos,En vigencia,4882
4883,Tungurahua,En vigencia,4883
4884,Carchi,En vigencia,4884
4885,Carchi,En vigencia,4885
4886,Napo,En vigencia,4886
4887,Zamora Chinchipe,En vigencia,4887
4888,Bolívar,En vigencia,4888
4889,Pichincha,En vigencia,4889
4890,Sucumbíos,En vigencia,4890
4891,Manabí,En vigencia,4891
4892,Cañar,En vigencia,4892
4893,Cañar,En vigencia,4893
4894,Morona Santiago,En vigencia,4894
4895,Esmeraldas,En vigencia,4895
4896,Tungurahua,En vigencia,4896
4897,Azuay,En vigencia,4897
4898,Chimborazo,En vigencia,4898
4899,Azuay,En vigencia,4899
4900,Imbabura,En vigencia,4900
4901,Pichincha,En vigencia,4901
4902,Cotopaxi,En vigencia,4902
4903,Cotopaxi,En vigencia,4903
4904,Galapagos,En vigencia,4904
4905,Sucumbíos,En vigencia,4905
4906,Napo,En vigencia,4906
4907,Zamora Chinchipe,En vigencia,4907
4908,Pichincha,En vigencia,4908
4909,Pichincha,En vigencia,4909
4910,Cotopaxi,En vigencia,4910
4911,Pastaza,En vigencia,4911
4912,Pichincha,En vigencia,4912
4913,Zamora Chinchipe,En vigencia,4913
4914,Azuay,En vigencia,4914
4915,Pichincha,En vigencia,4915
4916,Santo Domingo de los Tsáchilas,En vigencia,4916
4917,Carchi,En vigencia,4917
4918,Pichincha,En vigencia,4918
4919,Tungurahua,No existe,4919
4920,Zamora Chinchipe,En vigencia,4920
4921,Bolívar,En vigencia,4921
4922,Pichincha,En vigencia,4922
4923,Orellana,En vigencia,4923
4924,Morona Santiago,En vigencia,4924
4925,Orellana,En vigencia,4925
4926,Carchi,En vigencia,4926
4927,Chimborazo,En vigencia,4927
4928,Santa Elena,En vigencia,4928
4929,Pichincha,En vigencia,4929
4930,Santo Domingo de los Tsáchilas,En vigencia,4930
4931,Bolívar,No existe,4931
4932,Pichincha,En vigencia,4932
4933,Chimborazo,En vigencia,4933
4934,Guayas,En vigencia,4934
4935,Sucumbíos,En vigencia,4935
4936,Pastaza,En vigencia,4936
4937,Los Ríos,En vigencia,4937
4938,Azuay,En vigencia,4938
4939,Cotopaxi,No existe,4939
4940,Pastaza,En vigencia,4940
4941,Napo,En vigencia,4941
4942,Orellana,En vigencia,4942
4943,Morona Santiago,En vigencia,4943
4944,Pichincha,En vigencia,4944
4945,Pichincha,En vigencia,4945
4946,Imbabura,En vigencia,4946
4947,Imbabura,En vigencia,4947
4948,Santo Domingo de los Tsáchilas,En vigencia,4948
4949,Los Ríos,En vigencia,4949
4950,Azuay,En vigencia,4950
4951,Carchi,En vigencia,4951
4952,Morona Santiago,En vigencia,4952
4953,Sucumbíos,En vigencia,4953
4954,Pichincha,En vigencia,4954
4955,Sucumbíos,En vigencia,4955
4956,Orellana,En vigencia,4956
4957,Imbabura,En vigencia,4957
4958,Pastaza,En vigencia,4958
4959,Manabí,En vigencia,4959
4960,Azuay,En vigencia,4960
4961,Pichincha,En vigencia,4961
4962,Pichincha,En vigencia,4962
4963,Esmeraldas,En vigencia,4963
4964,Bolívar,En vigencia,4964
4965,Santa Elena,En vigencia,4965
4966,Pichincha,En vigencia,4966
4967,Zamora Chinchipe,En vigencia,4967
4968,Pichincha,En vigencia,4968
4969,Azuay,En vigencia,4969
4970,Carchi,En vigencia,4970
4971,Galapagos,En vigencia,4971
4972,Pichincha,En vigencia,4972
4973,Orellana,En vigencia,4973
4974,Pichincha,En vigencia,4974
4975,Zamora Chinchipe,En vigencia,4975
4976,Morona Santiago,En vigencia,4976
4977,Pichincha,En vigencia,4977
4978,Carchi,En vigencia,4978
4979,Guayas,En vigencia,4979
4980,Imbabura,En vigencia,4980
4981,Esmeraldas,En vigencia,4981
4982,Morona Santiago,En vigencia,4982
4983,Santo Domingo de los Tsáchilas,En vigencia,4983
4984,Pichincha,En vigencia,4984
4985,Cotopaxi,En vigencia,4985
4986,Azuay,En vigencia,4986
4987,Orellana,En vigencia,4987
4988,Pichincha,En vigencia,4988
4989,Morona Santiago,En vigencia,4989
4990,Santa Elena,En vigencia,4990
4991,Bolívar,En vigencia,4991
4992,Cañar,En vigencia,4992
4993,Santo Domingo de los Tsáchilas,En vigencia,4993
4994,Santa Elena,En vigencia,4994
4995,Pastaza,En vigencia,4995
4996,Pichincha,En vigencia,4996
4997,Orellana,En vigencia,4997
4998,Esmeraldas,En vigencia,4998
4999,Pichincha,En vigencia,4999
5000,Azuay,En vigencia,5000
